cohortGo,feature,e_nr,ne_nr,e_r,ne_r,events,no_events,responders,non_responders,total_patients,direction,fisher_pval,or,ci_low,ci_high,group,ct,no_dcb,dcb,type,p_bh,p_by,mechanism
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC_gt25,137,54,60,58,197,112,118,191,309,Non-Response,0.000255055705453237,0.409002208326354,0.24559379896505,0.67748152598379,mechanism,409,247,162,univariate,0.0116881349854365,0.14699296506788,Anti-PD-1
Pan-Cancer ## Multikinase inhibitor,cn_simple_chr17_p_lt75_and_rna_geneset_HALLMARK_TNFA_SIGNALING_VIA_NFKB_gt25,51,30,14,35,65,65,49,81,130,Non-Response,0.000255330665003693,0.238118980186605,0.100852001615644,0.538302258822908,mechanism,130,81,49,combination,0.0116881349854365,0.14699296506788,Multikinase inhibitor
Pan-Cancer ## Multikinase inhibitor,drivers_pathway_perplexity_total_gt75_or_rna_geneset_KEGG_ALZHEIMERS_DISEASE_lt50,51,30,14,35,65,65,49,81,130,Non-Response,0.000255330665003693,0.238118980186605,0.100852001615644,0.538302258822908,mechanism,130,81,49,combination,0.0116881349854365,0.14699296506788,Multikinase inhibitor
Skin Melanoma ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_EMT2_lt25,11,3,2,15,13,18,17,14,31,Non-Response,0.000259123409432805,0.0427577997119286,0.00305813045023407,0.325274501386123,mechanism,37,17,20,univariate,0.011785440035512,0.148216698182229,Anti-CTLA-4/Anti-PD-1
Skin Melanoma ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_18_lt50,11,3,2,15,13,18,17,14,31,Non-Response,0.000259123409432805,0.0427577997119286,0.00305813045023407,0.325274501386123,mechanism,37,17,20,univariate,0.011785440035512,0.148216698182229,Anti-CTLA-4/Anti-PD-1
Skin Melanoma ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_HALLMARK_INTERFERON_GAMMA_RESPONSE_lt50,11,3,2,15,13,18,17,14,31,Non-Response,0.000259123409432805,0.0427577997119286,0.00305813045023407,0.325274501386123,mechanism,37,17,20,univariate,0.011785440035512,0.148216698182229,Anti-CTLA-4/Anti-PD-1
Skin Melanoma ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_KEGG_AUTOIMMUNE_THYROID_DISEASE_lt50,11,3,2,15,13,18,17,14,31,Non-Response,0.000259123409432805,0.0427577997119286,0.00305813045023407,0.325274501386123,mechanism,37,17,20,univariate,0.011785440035512,0.148216698182229,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_HALLMARK_ADIPOGENESIS_lt50_or_rna_geneset_KEGG_CARDIAC_MUSCLE_CONTRACTION_lt50,73,25,30,36,103,61,66,98,164,Non-Response,0.000258077161747764,0.28778805961698,0.139135185088901,0.583897595398719,mechanism,164,98,66,combination,0.011785440035512,0.148216698182229,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_HALLMARK_ADIPOGENESIS_lt25_or_signature_log_SBS_denovo_26_eq0,93,5,49,17,142,22,66,98,164,Non-Response,0.000264286853056804,0.156821392412508,0.0426235624957178,0.476784264633402,mechanism,164,98,66,combination,0.0119934450832627,0.150832622686529,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Taxane,rna_geneset_CELL_PROLIFERATION_GO_0008283_lt50_and_rna_geneset_KEGG_CHRONIC_MYELOID_LEUKEMIA_lt50,48,19,14,26,62,45,40,67,107,Non-Response,0.000266239424478483,0.216607588002034,0.0843062104873113,0.532950169187096,mechanism,107,67,40,combination,0.0120685804129781,0.151777543746217,Taxane
Pan-Cancer ## Multikinase inhibitor,drivers_pathway_perplexity_total_gt75_or_purity_polyclonalProportion_gt25,73,37,24,40,97,77,64,110,174,Non-Response,0.000268541834242952,0.306338806759913,0.151816239316608,0.606208193210292,mechanism,174,110,64,combination,0.0121518364032049,0.152824592302583,Multikinase inhibitor
Pan-Cancer ## Anti-VEGF ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_HALLMARK_ANGIOGENESIS_gt75_or_rna_geneset_KEGG_TYPE_II_DIABETES_MELLITUS_gt75,11,4,8,34,19,38,42,15,57,Non-Response,0.000273083828828899,0.090636610435866,0.0164096003176082,0.401190839682279,mechanism,57,15,42,combination,0.0122524515452322,0.154089953977113,Anti-VEGF/Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Multikinase inhibitor,purity_polyclonalProportion_gt25_and_rna_geneset_KEGG_ALZHEIMERS_DISEASE_lt50,32,49,5,44,37,93,49,81,130,Non-Response,0.00027326829283681,0.176151425763162,0.0492261073997338,0.510519774528851,mechanism,130,81,49,combination,0.0122539652175068,0.154108990305498,Multikinase inhibitor
Pan-Cancer ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_6_lt25,40,151,7,111,47,262,118,191,309,Non-Response,0.000273734483224695,0.239017511639616,0.0870461219140021,0.565744693877683,mechanism,409,247,162,univariate,0.0122613442158041,0.154201790469109,Anti-PD-1
Pan-Cancer ## Anti-PD-1,rna_geneset_gene_set_t_cell_effector_lt75_and_rna_geneset_KEGG_HEDGEHOG_SIGNALING_PATHWAY_gt75,40,151,7,111,47,262,118,191,309,Non-Response,0.000273734483224695,0.239017511639616,0.0870461219140021,0.565744693877683,mechanism,309,191,118,combination,0.0122613442158041,0.154201790469109,Anti-PD-1
Pan-Cancer ## Pyrimidine (ant)agonist,clin_pretreatment_contains_Platinum,31,42,4,36,35,78,40,73,113,Non-Response,0.000275674823615804,0.152827005903702,0.0357975895514637,0.491551800247928,mechanism,113,73,40,univariate,0.0123177177714434,0.154910758675342,Pyrimidine (ant)agonist
Pan-Cancer ## Taxane,rna_geneset_KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY_lt75_and_rna_geneset_KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS_gt75,32,35,5,35,37,70,40,67,107,Non-Response,0.000280004959400003,0.158877729186138,0.0432420588353054,0.476351861845732,mechanism,107,67,40,combination,0.0124496161849936,0.156569546747148,Taxane
Pan-Cancer ## Anti-PD-1,clin_hasSystemicPreTreatment_and_purity_tml_lt75,72,175,22,140,94,315,162,247,409,Non-Response,0.000282601160981901,0.382793577807197,0.214715129131334,0.661336367442369,mechanism,409,247,162,combination,0.0125581808071427,0.157934883110139,Anti-PD-1
Pan-Cancer ## Multikinase inhibitor,cn_simple_chr17_p_lt75,92,18,37,27,129,45,64,110,174,Non-Response,0.000284332921677528,0.270394971343061,0.123865458913866,0.576928639084095,mechanism,174,110,64,univariate,0.0126075714204861,0.158556032053997,Multikinase inhibitor
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr20_q_gt25,24,1,12,13,36,14,25,25,50,Non-Response,0.000286752727587379,0.0410485797591945,0.000875738089736911,0.3307828371611,mechanism,50,25,25,univariate,0.0126527598372463,0.159124333102417,Pyrimidine (ant)agonist
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr11_q_gt50_and_cn_simple_chr21_p_gt75,13,12,1,24,14,36,25,25,50,Non-Response,0.000286752727587379,0.0410485797591944,0.000875738089736907,0.3307828371611,mechanism,50,25,25,combination,0.0126527598372463,0.159124333102417,Pyrimidine (ant)agonist
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr16_q_gt50_or_cn_simple_chr20_q_gt25,24,1,12,13,36,14,25,25,50,Non-Response,0.000286752727587379,0.0410485797591945,0.000875738089736911,0.3307828371611,mechanism,50,25,25,combination,0.0126527598372463,0.159124333102417,Pyrimidine (ant)agonist
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr20_q_gt25_or_cn_simple_chr21_p_gt75,24,1,12,13,36,14,25,25,50,Non-Response,0.000286752727587379,0.0410485797591945,0.000875738089736911,0.3307828371611,mechanism,50,25,25,combination,0.0126527598372463,0.159124333102417,Pyrimidine (ant)agonist
Skin Melanoma ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_18_lt25_or_rna_geneset_HALLMARK_INTERFERON_ALPHA_RESPONSE_lt50,31,20,12,37,43,57,49,51,100,Non-Response,0.000289129198794427,0.212839065900062,0.0803463278993418,0.534266125627856,mechanism,100,51,49,combination,0.0127187404095871,0.159954121599669,Anti-PD-1
Pan-Cancer ## Multikinase inhibitor,drivers_pathway_perplexity_total_gt75_or_rna_geneset_KEGG_HUNTINGTONS_DISEASE_lt50,50,31,14,35,64,66,49,81,130,Non-Response,0.000290097233464566,0.250841123590344,0.106488958143857,0.566142693843437,mechanism,130,81,49,combination,0.0127449959380901,0.160284317819074,Multikinase inhibitor
Pan-Cancer ## Multikinase inhibitor,rna_geneset_KEGG_ERBB_SIGNALING_PATHWAY_gt75_or_rna_geneset_KEGG_OXIDATIVE_PHOSPHORYLATION_lt50,50,31,14,35,64,66,49,81,130,Non-Response,0.000290097233464566,0.250841123590344,0.106488958143857,0.566142693843437,mechanism,130,81,49,combination,0.0127449959380901,0.160284317819074,Multikinase inhibitor
Pan-Cancer ## Anti-EGFR,cn_simple_chr1_p_lt75_and_rna_geneset_KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM_lt75,27,5,5,12,32,17,17,32,49,Non-Response,0.000292473292008045,0.0828309192196467,0.0147426976427252,0.379375561667062,mechanism,49,32,17,combination,0.0128355121009242,0.161422672156882,Anti-EGFR
Pan-Cancer ## Anti-VEGF ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_KEGG_ACUTE_MYELOID_LEUKEMIA_gt75_or_rna_geneset_KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_gt75,10,5,6,36,16,41,42,15,57,Non-Response,0.000293018284152871,0.0886467190627367,0.016667980551495,0.39676524317205,mechanism,57,15,42,combination,0.0128420989128541,0.161505509582794,Anti-VEGF/Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Anti-VEGF ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_KEGG_APOPTOSIS_gt75_or_rna_geneset_KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_gt75,10,5,6,36,16,41,42,15,57,Non-Response,0.000293018284152871,0.0886467190627367,0.016667980551495,0.39676524317205,mechanism,57,15,42,combination,0.0128420989128541,0.161505509582794,Anti-VEGF/Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Aromatase inhibitor,cn_simple_chr3_q_gt25_or_rna_geneset_HALLMARK_XENOBIOTIC_METABOLISM_lt50,30,1,16,12,46,13,28,31,59,Non-Response,0.000293219492554721,0.046708701660404,0.00101270558174743,0.366351450909675,mechanism,59,31,28,combination,0.0128439932786672,0.161529333610164,Aromatase inhibitor
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM_gt75,25,166,2,116,27,282,118,191,309,Non-Response,0.000294883079456622,0.115056356025745,0.0129701591744699,0.476449416701059,mechanism,409,247,162,univariate,0.0129064330964974,0.162314592676097,Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_EMT2_lt25_and_rna_geneset_gene_set_t_cell_gep_18_lt50,11,8,1,21,12,29,22,19,41,Non-Response,0.000298764539519851,0.0380432575091856,0.00077559481930176,0.332287944780703,mechanism,41,19,22,combination,0.0129923820799275,0.163395509001473,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_EMT2_lt25_and_rna_geneset_gene_set_tim3_lt75,11,8,1,21,12,29,22,19,41,Non-Response,0.000298764539519851,0.0380432575091856,0.00077559481930176,0.332287944780703,mechanism,41,19,22,combination,0.0129923820799275,0.163395509001473,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Taxane,rna_geneset_CELL_PROLIFERATION_GO_0008283_lt50_or_rna_geneset_gene_set_immune_checkpoint_genes_lt75,65,2,29,11,94,13,40,67,107,Non-Response,0.000303505136175609,0.0831376067156928,0.00843232959068363,0.415969833162902,mechanism,107,67,40,combination,0.0131563124851724,0.165457139566294,Taxane
Prostate ## Anti-AR,purity_svTMB_gt75_or_rna_geneset_KEGG_ASTHMA_gt50,35,23,3,18,38,41,21,58,79,Non-Response,0.000305506653929118,0.112617263183233,0.0191003997145999,0.448059639968984,mechanism,79,58,21,combination,0.0132220846325986,0.16628430685869,Anti-AR
Pan-Cancer ## Multikinase inhibitor,rna_geneset_KEGG_OXIDATIVE_PHOSPHORYLATION_lt50_or_rna_geneset_KEGG_PROPANOATE_METABOLISM_lt25,48,33,13,36,61,69,49,81,130,Non-Response,0.000306701437727272,0.251071306847385,0.1051422294322,0.571449640605348,mechanism,130,81,49,combination,0.0132493165992572,0.166626783013249,Multikinase inhibitor
Skin Melanoma ## Anti-PD-1,driver_B2M_or_rna_geneset_HALLMARK_FATTY_ACID_METABOLISM_gt50,26,25,8,41,34,66,49,51,100,Non-Response,0.000307035910318707,0.190987342177398,0.0641777346454247,0.516916804925636,mechanism,100,51,49,combination,0.0132493165992572,0.166626783013249,Anti-PD-1
Skin Melanoma ## Anti-PD-1,drivers_pathway_IMMUNE_EVASION_gt0_or_rna_geneset_HALLMARK_FATTY_ACID_METABOLISM_gt50,26,25,8,41,34,66,49,51,100,Non-Response,0.000307035910318707,0.190987342177398,0.0641777346454247,0.516916804925636,mechanism,100,51,49,combination,0.0132493165992572,0.166626783013249,Anti-PD-1
Skin Melanoma ## Anti-PD-1,rna_geneset_APM_lt50_or_rna_geneset_gene_set_t_cell_gep_6_lt50,26,25,8,41,34,66,49,51,100,Non-Response,0.000307035910318707,0.190987342177398,0.0641777346454247,0.516916804925636,mechanism,100,51,49,combination,0.0132493165992572,0.166626783013249,Anti-PD-1
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr18_p_gt25_and_fusion_total_gt50,38,35,7,33,45,68,40,73,113,Non-Response,0.000308520409652827,0.198203071311709,0.0653349106883853,0.531318361072242,mechanism,113,73,40,combination,0.0132992581041173,0.167254860109251,Pyrimidine (ant)agonist
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_HISTIDINE_METABOLISM_gt25,131,60,56,62,187,122,118,191,309,Non-Response,0.000309907710420788,0.41493156629701,0.250739911921098,0.682745722924735,mechanism,409,247,162,univariate,0.013344908341896,0.167828969136526,Anti-PD-1
Bladder Urothelial ## Anti-PD-1,rna_geneset_HALLMARK_HEDGEHOG_SIGNALING_gt25_or_rna_geneset_HALLMARK_MYC_TARGETS_V1_lt75,30,4,7,12,37,16,19,34,53,Non-Response,0.000317272065975547,0.0829679816248824,0.014683168237196,0.372643164115131,mechanism,53,34,19,combination,0.013601684450145,0.171058250930169,Anti-PD-1
Skin Melanoma ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_10_lt50_or_rna_geneset_HALLMARK_INTERFERON_ALPHA_RESPONSE_lt50,32,19,13,36,45,55,49,51,100,Non-Response,0.000317460193165354,0.218056062709831,0.0834325049780788,0.542434045459221,mechanism,100,51,49,combination,0.013601684450145,0.171058250930169,Anti-PD-1
Skin Melanoma ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_6_lt50_or_rna_geneset_HALLMARK_INTERFERON_ALPHA_RESPONSE_lt50,32,19,13,36,45,55,49,51,100,Non-Response,0.000317460193165354,0.218056062709831,0.0834325049780788,0.542434045459221,mechanism,100,51,49,combination,0.013601684450145,0.171058250930169,Anti-PD-1
Kidney ## Multikinase inhibitor,rna_geneset_KEGG_CITRATE_CYCLE_TCA_CYCLE_lt50_and_rna_geneset_KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY_gt75,13,12,1,22,14,34,23,25,48,Non-Response,0.000318218074460457,0.0447615189069491,0.000951397057650233,0.363052596501716,mechanism,48,25,23,combination,0.0136269745775932,0.171376306019812,Multikinase inhibitor
Breast ER+/HER- ## Aromatase inhibitor,cn_simple_chr11_q_gt50_or_rna_geneset_battle_tcell_term_diff_cd8_lt25,16,4,7,21,23,25,28,20,48,Non-Response,0.000321764339901567,0.0889255704492592,0.015839430896578,0.392396509307981,mechanism,48,20,28,combination,0.0137246165108381,0.172604275862779,Aromatase inhibitor
Breast ER+/HER- ## Aromatase inhibitor,cn_simple_chr11_q_gt50_or_rna_geneset_KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION_lt25,16,4,7,21,23,25,28,20,48,Non-Response,0.000321764339901567,0.0889255704492592,0.015839430896578,0.392396509307981,mechanism,48,20,28,combination,0.0137246165108381,0.172604275862779,Aromatase inhibitor
Breast ER+/HER- ## Aromatase inhibitor,cn_simple_chr21_q_gt50_or_rna_geneset_HALLMARK_ALLOGRAFT_REJECTION_lt25,16,4,7,21,23,25,28,20,48,Non-Response,0.000321764339901567,0.0889255704492592,0.015839430896578,0.392396509307981,mechanism,48,20,28,combination,0.0137246165108381,0.172604275862779,Aromatase inhibitor
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,drivers_pathway_MYC_eq0_and_rna_geneset_KEGG_CARDIAC_MUSCLE_CONTRACTION_lt50,50,48,15,51,65,99,66,98,164,Non-Response,0.000322170986226731,0.28457526865023,0.130455563518885,0.595365906955763,mechanism,164,98,66,combination,0.0137256711471737,0.172617539238177,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Multikinase inhibitor,cn_simple_chr17_p_lt75_and_drivers_pathway_perplexity_total_gt75,17,93,0,64,17,157,64,110,174,Non-Response,0.000324268586651899,0,0,0.37055790250695,mechanism,174,110,64,combination,0.0137520666803405,0.172949496191924,Multikinase inhibitor
Colorectum ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_CD_8_T_effector_lt50_and_rna_geneset_Colostage_one_lt50,19,5,2,11,21,16,13,24,37,Non-Response,0.000325490706960314,0.0535179154246843,0.00440660283730162,0.351656099310429,mechanism,37,24,13,combination,0.0137679859444155,0.173149700915004,Platinum/Pyrimidine (ant)agonist
Colorectum ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_CD_8_T_effector_lt50_and_rna_geneset_gene_set_tgfb_rand1_lt50,19,5,2,11,21,16,13,24,37,Non-Response,0.000325490706960314,0.0535179154246843,0.00440660283730162,0.351656099310429,mechanism,37,24,13,combination,0.0137679859444155,0.173149700915004,Platinum/Pyrimidine (ant)agonist
Colorectum ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_Colostage_one_lt50_and_rna_geneset_gene_set_cd8_t_effector_lt50,19,5,2,11,21,16,13,24,37,Non-Response,0.000325490706960314,0.0535179154246843,0.00440660283730162,0.351656099310429,mechanism,37,24,13,combination,0.0137679859444155,0.173149700915004,Platinum/Pyrimidine (ant)agonist
Colorectum ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_gene_set_cd8_t_effector_lt50_and_rna_geneset_gene_set_tgfb_rand1_lt50,19,5,2,11,21,16,13,24,37,Non-Response,0.000325490706960314,0.0535179154246843,0.00440660283730162,0.351656099310429,mechanism,37,24,13,combination,0.0137679859444155,0.173149700915004,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Alkaloid ## Platinum,cn_simple_chr10_q_gt25_and_cn_simple_chr2_q_gt50,14,7,4,23,18,30,27,21,48,Non-Response,0.000326763843521991,0.0927174245545553,0.0164096523339536,0.413755968445543,mechanism,48,21,27,combination,0.0138074707455792,0.173646271839741,Alkaloid/Platinum
Pan-Cancer ## Taxane,rna_geneset_KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS_gt25_and_rna_geneset_KEGG_STEROID_BIOSYNTHESIS_gt25,61,6,24,16,85,22,40,67,107,Non-Response,0.000327434202237723,0.150607913579529,0.0428922739953543,0.463657072365138,mechanism,107,67,40,combination,0.0138250185446506,0.173866957434075,Taxane
Pan-Cancer ## Alkylating ## Anthracycline,rna_geneset_KEGG_PROPANOATE_METABOLISM_gt75,10,8,1,22,11,30,23,18,41,Non-Response,0.000328618609913901,0.0399126093331872,0.000809109882635794,0.35344603531586,mechanism,45,18,27,univariate,0.0138678247430004,0.174405299096501,Alkylating/Anthracycline
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr22_q_gt25_or_rna_geneset_KEGG_RIBOSOME_gt50,58,6,19,14,77,20,33,64,97,Non-Response,0.000329409471775475,0.143869254798143,0.0393843538760695,0.46507263043847,mechanism,97,64,33,combination,0.0138770809715993,0.174521707786921,Pyrimidine (ant)agonist
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr13_q_gt25,22,3,9,16,31,19,25,25,50,Non-Response,0.00033121877105002,0.0815613578282204,0.0122148437399598,0.379515143218813,mechanism,50,25,25,univariate,0.0139089642911134,0.174922680540694,Pyrimidine (ant)agonist
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr11_q_gt50_and_cn_simple_chr16_q_gt50,16,9,3,22,19,31,25,25,50,Non-Response,0.00033121877105002,0.0815613578282205,0.0122148437399598,0.379515143218813,mechanism,50,25,25,combination,0.0139089642911134,0.174922680540694,Pyrimidine (ant)agonist
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_KEGG_CARDIAC_MUSCLE_CONTRACTION_lt50_or_signature_log_SBS20_eq0,95,3,52,14,147,17,66,98,164,Non-Response,0.000330950941945491,0.118826072564058,0.0209715711401382,0.452744038620204,mechanism,164,98,66,combination,0.0139089642911134,0.174922680540694,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr22_q_gt25_or_rna_geneset_battle_tgfb_caf_Lrrc15_Fibroblasts_gt25,64,0,26,7,90,7,33,64,97,Non-Response,0.000332552384143448,0,0,0.311301197839921,mechanism,97,64,33,combination,0.0139361733394217,0.175264868468238,Pyrimidine (ant)agonist
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr22_q_gt25_or_rna_geneset_gene_set_tgfb_caf_Lrrc15_Fibroblasts_gt25,64,0,26,7,90,7,33,64,97,Non-Response,0.000332552384143448,0,0,0.311301197839921,mechanism,97,64,33,combination,0.0139361733394217,0.175264868468238,Pyrimidine (ant)agonist
Skin Melanoma ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_6_lt50_and_rna_geneset_HALLMARK_INTERFERON_ALPHA_RESPONSE_lt50,20,31,4,45,24,76,49,51,100,Non-Response,0.000334388248035511,0.140498698169808,0.0317967574596901,0.475050155458283,mechanism,100,51,49,combination,0.0139878724862562,0.175915050117761,Anti-PD-1
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_STEROID_HORMONE_BIOSYNTHESIS_gt75,34,157,5,113,39,270,118,191,309,Non-Response,0.000336969384140018,0.205174498275757,0.0607368158369745,0.550115053661184,mechanism,409,247,162,univariate,0.0140668929197429,0.176908831232851,Anti-PD-1
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_RETINOL_METABOLISM_gt75,28,163,3,115,31,278,118,191,309,Non-Response,0.000338404266254312,0.152551093463693,0.0290122621680101,0.511904537295151,mechanism,409,247,162,univariate,0.0141061483031777,0.177402516941748,Anti-PD-1
Pan-Cancer ## Anti-PD-1,purity_tmbPerMb_lt75_and_rna_geneset_KEGG_BASAL_CELL_CARCINOMA_gt75,28,163,3,115,31,278,118,191,309,Non-Response,0.000338404266254312,0.152551093463693,0.0290122621680101,0.511904537295151,mechanism,309,191,118,combination,0.0141061483031777,0.177402516941748,Anti-PD-1
Skin Melanoma ## Anti-PD-1,purity_tmbPerMb_lt75_or_rna_geneset_HALLMARK_FATTY_ACID_METABOLISM_gt50,33,18,14,35,47,53,49,51,100,Non-Response,0.000339814270380921,0.221854241635052,0.0856695484827853,0.548503167876936,mechanism,100,51,49,combination,0.0141384648759972,0.177808938399532,Anti-PD-1
